au	cu	cv	hu	iu	iv	iw	ru	rv	rw	sigma	su	xto	yto	zto	chain	draw
211.27500743310924	0.0022719619626007555	0.008314036673413025	97.90326112047838	5.86510149035551e-23	0.00022556989731277208	0.05232297262712216	0.013829623413797997	0.008544743213606005	2.544953176785316e-05	124.24856648683534	0.7644493827801818	457.5791138715941	38.30152247584142	16.603689439871857	0	3409
211.1273384830527	0.002447239682010278	0.01922650798012642	97.82203337441143	1.1628031949002054e-22	0.0008344446218126926	0.08840897985712165	0.012685861884328674	0.0028994026834429087	3.263176609828124e-05	125.51599650181893	0.9482736432731633	470.5575664660638	50.85484995402082	18.098029595513907	1	7263
211.31390732773065	0.0004635733104021721	0.025410449983495505	97.93729487915364	2.4379755679862642e-23	0.0013166491374008125	0.06462984550566359	0.013383330672281795	0.014287945625036177	4.9733937151965894e-06	125.14492457292612	0.8351020384712673	464.6730334615723	60.758340908706195	27.855115620432443	0	502
211.0543715275805	0.0010305737395227923	0.022548914557482612	97.8368649760555	5.8716705287464764e-24	0.0007104162044119052	0.03609379114364486	0.012417879602532014	0.0018328207688490265	1.7792747068320565e-05	128.027445756072	1.011821071517216	479.01267884778224	52.87576145555881	15.651284963908239	1	9052
211.03340929938193	0.0010227600801503047	0.01477097334826428	97.92809409357334	4.7637673181121876e-23	0.00029737590408410896	0.02973761416719862	0.012312097777574152	0.015393662440567377	3.203137670336906e-06	124.60089894611244	0.7552496356154127	471.1136908537114	33.09931889928811	24.855964374006046	1	109
210.95907642019625	0.000822541594507429	0.02172548260120907	97.92858530516786	3.411754668760612e-23	0.000710154006187049	0.05170462015466803	0.010174573462176385	0.014094549689612632	1.3092950228024488e-05	124.69900594585137	1.046798835758809	494.50130448904275	47.96994540094197	23.039368813792535	1	3627
211.27539977324054	0.0013820967441889075	0.03996919713760267	97.82034486509119	5.860892045919245e-23	0.0014554208217962025	0.0478493942050152	0.008961294113982823	0.0014984984459293555	3.474949732842763e-05	127.68506649321428	0.9114305126744251	513.5477499758268	49.20309019587488	28.462496637504046	0	139
210.9173648828578	0.0018692221123441416	0.029075862704122733	97.93898338602648	3.9833474795567435e-23	0.00014223364086473443	0.08452457537041802	0.012505899195931956	0.0023298116890124506	3.0431872876281272e-05	124.23865491713978	0.700019342929556	478.0802767616015	35.54801348482507	21.92720845771184	1	9669
210.97028876100532	0.0027260517340138746	0.025225599079560342	97.7939968627279	3.4512935951806453e-23	0.0008753790545858763	0.08073445869457392	0.00989141974793029	0.0015979654054287058	3.477816662925687e-05	124.565307673663	0.9297694628061061	499.7726755916252	46.14794088488973	22.08544065444992	1	7746
211.22603069313715	0.0013868391026630443	0.03459076353804542	97.75858586211568	9.487178999995116e-23	0.0008508289717115479	0.06384416285533123	0.013447479632063542	0.009218597057675153	1.9933469557750254e-05	127.22795174320188	0.8098394297060487	458.2671020369884	38.89422327394202	27.760751783300552	1	3580
211.2228882387141	0.002145107649520173	0.0297790681152867	97.76628537255799	1.5199217510369888e-23	0.0009637838371596373	0.08580782909763002	0.010936107876377655	0.0013565758863942515	3.44751480522396e-05	126.4969013358481	1.1360097010465702	484.72570469373744	63.6982540204081	16.95979126739221	0	5122
210.98645751676045	0.002207563387844197	0.04060856404323279	97.97864304831785	2.6622821542669565e-23	0.000490801107928268	0.09198214142820547	0.01350386591070706	0.001422374970931602	9.562774464897995e-05	125.42691615004017	0.9318555962128205	472.6558024866741	53.47747621449668	25.296358457763283	1	9078
210.9261752649474	0.0007789915645112014	0.013216081585099267	97.8943671278856	1.3262837932485706e-23	0.0006116365866144451	0.023844665748668212	0.010514822680403584	0.005089421865407414	5.9236490949076965e-06	128.44132385776837	0.6816139155300209	481.6397696084945	52.91860016769182	19.204038174306753	0	5363
211.0916625960483	0.000723106915588945	0.10691340602342668	97.5414516194227	5.930918369945735e-23	0.0003531807990603754	0.10090240504916946	0.011985550634873209	0.0023383085630643606	0.00010068513085918395	125.19258522349323	0.8849389749635231	478.36430691780066	37.219962596349944	25.026942048634144	0	3588
211.13334970528848	0.0026601334265526975	0.014782699996563276	97.61529503334447	1.2499273782396337e-22	0.00045252221652673937	0.05490067567620831	0.013340143898058899	0.003152785220086905	1.4024526146443578e-05	124.24136444908734	0.7989730759517278	464.27173107252287	40.08508602246908	22.656738467655845	1	394
211.11242580464292	0.0012246295011560365	0.020869505930589293	98.03548109876475	1.0549013515219769e-22	0.0006302381982534926	0.048572456908383105	0.01147637518311148	0.004636844445115531	2.598765285723801e-05	125.56058408958503	0.8907554080024082	480.66066484520456	39.72755199232769	20.931717528427814	0	9060
211.05959966012455	0.001616559837934627	0.005554404535220333	97.82811407926187	1.2243480847833949e-23	0.0010210165266683064	0.029935539703957792	0.011124858932686721	0.0056244718510928176	1.4602252081961528e-05	130.39759601946346	0.7305597989192741	477.7290425795804	57.03765123740183	37.81144346834737	1	6547
211.09378941411143	0.001553144908642883	0.056182866626320306	97.78565550791606	2.7905025696059426e-23	0.0006903920975004733	0.08038423903830684	0.013826905837148741	0.002613200792177306	3.9048320631863104e-05	126.27748297403728	0.9980635913441477	458.63795788995765	36.08918444577003	15.827762810192832	1	3460
211.06447258822433	0.00048477358867900146	0.08191759667819677	97.73137247622066	3.4749370697359104e-23	0.0007783387713307223	0.11319412171785803	0.01118577806996624	0.0010028597870283971	6.204020842380296e-06	127.98457735943538	0.8454275194620926	476.6413457537172	54.64805266884264	19.629065840708076	0	658
211.0205248864817	0.0008277164773512481	0.03598576846007438	97.74395025048523	2.4463334007708677e-23	0.0013842912959590044	0.035182221046741353	0.01262437199008853	0.002930388550921714	5.317568343895454e-06	128.95533026321837	1.0065749174868226	468.31221652375564	35.096452762154456	19.195782803563123	0	6173
210.83922755485023	0.0002963455979657808	0.01820016473490716	97.79264561885424	2.5278946393154155e-23	0.0007584891002674378	0.033694716937792836	0.012494992516830214	0.011927201365532328	2.256268441955284e-05	126.32371220448177	0.9061112519584318	474.974091767887	56.595574341705046	24.586465495111167	0	1616
210.92738325115786	0.003789533314086185	0.009324799169362958	98.03019410183283	7.249508771381822e-23	0.0007077587959711004	0.08164486502491282	0.013201355555117573	0.0017897733190300612	1.2326735544894785e-05	127.45142316491807	0.7724826360953377	460.6613654294979	55.565838028988765	43.357162930449405	0	71
211.10885925090483	0.0012892308308680906	0.017603724123814675	97.92989278950563	5.020477191863957e-23	0.0007929061943556422	0.04855725195883235	0.011770570010234451	0.004879990012163335	5.32211536442605e-06	120.97921483992936	1.05485817084355	482.0943398948296	47.3442801675163	35.61408626761366	0	135
211.075228944834	0.0009100651845184505	0.030798456545075688	97.6533938653082	1.5263023621872617e-23	0.0005915360078542238	0.05980187312390735	0.012840273343791748	0.011086942596849059	8.252258220154963e-06	127.91311654051812	0.7445818886819924	466.90116519543767	41.82584109776094	24.84385674241605	0	6661
211.16367436807414	0.00033993454921151965	0.02134806316598995	97.64219058780172	4.278547614194697e-23	0.0015461003190000806	0.029474130483510188	0.010381753585613322	0.01562578228465599	1.4615819194818354e-05	128.80504115968776	0.7903099029091134	487.67555646586305	55.23418987559864	12.017882621074115	1	5865
